#{"t_start": 1626784815.063826, "env_id": "fertilization-v0"}
r,l,t
-1410.658803,30,135.92494
-1606.708774,30,138.492149
-1208.716126,30,156.646902
-1174.035478,30,169.848797
-1581.494182,30,185.612638
-1673.597708,30,187.472959
-1888.343899,30,188.972521
-1668.800166,30,190.609118
-1233.01976,30,203.755422
-1352.006391,30,214.755575
-1290.289951,30,216.47409
-1388.44793,30,218.530743
-1417.876693,30,220.236978
-1464.023501,30,222.374053
