#{"t_start": 1626962598.9654748, "env_id": "fertilization-v0"}
r,l,t
-560.658803,30,16.883197
-916.708774,30,17.822673
-418.716126,30,18.75537
-254.035478,30,19.684862
-771.494182,30,20.611784
-603.597708,30,21.541857
-488.343899,30,22.425166
-488.800166,30,23.29875
-713.01976,30,24.178543
-542.006391,30,25.049551
-590.289951,30,25.920745
-488.44793,30,26.790579
-837.876693,30,27.701156
-774.023501,30,28.624734
-382.927371,30,29.557452
